date	config_id	strategy	variation	total_return	sharpe	max_drawdown	n_trades	win_rate	status
2026-05-26 00:28	HypothesisH426RSIGarchBullBear_prmD_kronos_lookback_short_more_paths_20260525_230111	HypothesisH426RSIGarchBullBear	D_kronos_lookback_short_more_paths	0.0504754617069294	0.1440592673448172	-0.028551658601515983	132		success
2026-05-26 00:28	HypothesisH426RSIGarchBullBear_prmE_kronos_temp_low_20260525_230111	HypothesisH426RSIGarchBullBear	E_kronos_temp_low	0.0504754617069294	0.1440592673448172	-0.028551658601515983	132		success
2026-05-26 00:28	HypothesisH426RSIGarchBullBear_prmF_kronos_temp_high_20260525_230111	HypothesisH426RSIGarchBullBear	F_kronos_temp_high	0.0504754617069294	0.1440592673448172	-0.028551658601515983	132		success
2026-05-26 00:28	HypothesisH426RSIGarchBullBear_prmG_kronos_stride3_20260525_230111	HypothesisH426RSIGarchBullBear	G_kronos_stride3	0.0504754617069294	0.1440592673448172	-0.028551658601515983	132		success
2026-05-26 00:28	HypothesisH426RSIGarchBullBear_prmH_vol_regime_asymmetric_20260525_230111	HypothesisH426RSIGarchBullBear	H_vol_regime_asymmetric	-0.03495641959074991	-0.3545413739284141	-0.11945266189863823	139		success
2026-05-26 00:28	HypothesisH426RSIGarchBullBear_prmI_entropy_high_granularity_20260525_230111	HypothesisH426RSIGarchBullBear	I_entropy_high_granularity	0.05835605688081391	0.3374551109095991	-0.02643833093126924	57		success
2026-05-26 00:28	HypothesisH434MaxMinDualHorizon_prmBASELINE_20260525_230111	HypothesisH434MaxMinDualHorizon	BASELINE	0.014250722871928412	-0.07339577627949459	-0.030595982763713225	101		success
2026-05-26 00:28	HypothesisH434MaxMinDualHorizon_prmA_windows_short_20260525_230111	HypothesisH434MaxMinDualHorizon	A_windows_short	0.06212657392853038	0.2221036121351597	-0.03686066482143591	109		success
2026-05-26 00:28	HypothesisH434MaxMinDualHorizon_prmB_windows_long_20260525_230111	HypothesisH434MaxMinDualHorizon	B_windows_long	0.0366074031861372	0.10079476666187401	-0.05691768379300699	108		success
2026-05-26 00:28	HypothesisH434MaxMinDualHorizon_prmC_kronos_lookback_long_20260525_230111	HypothesisH434MaxMinDualHorizon	C_kronos_lookback_long	0.014250722871928412	-0.07339577627949459	-0.030595982763713225	101		success
2026-05-26 00:28	HypothesisH434MaxMinDualHorizon_prmD_kronos_lookback_short_more_paths_20260525_230111	HypothesisH434MaxMinDualHorizon	D_kronos_lookback_short_more_paths	0.014250722871928412	-0.07339577627949459	-0.030595982763713225	101		success
2026-05-26 00:28	HypothesisH434MaxMinDualHorizon_prmE_kronos_temp_low_20260525_230111	HypothesisH434MaxMinDualHorizon	E_kronos_temp_low	0.014250722871928412	-0.07339577627949459	-0.030595982763713225	101		success
2026-05-26 00:28	HypothesisH434MaxMinDualHorizon_prmF_kronos_temp_high_20260525_230111	HypothesisH434MaxMinDualHorizon	F_kronos_temp_high	0.014250722871928412	-0.07339577627949459	-0.030595982763713225	101		success
2026-05-26 00:28	HypothesisH434MaxMinDualHorizon_prmG_kronos_stride3_20260525_230111	HypothesisH434MaxMinDualHorizon	G_kronos_stride3	0.014250722871928412	-0.07339577627949459	-0.030595982763713225	101		success
2026-05-26 00:28	HypothesisH434MaxMinDualHorizon_prmH_vol_regime_asymmetric_20260525_230111	HypothesisH434MaxMinDualHorizon	H_vol_regime_asymmetric	0.03193296496728881	0.02597241642060667	-0.03578562517595041	123		success
2026-05-26 00:28	HypothesisH434MaxMinDualHorizon_prmI_entropy_high_granularity_20260525_230111	HypothesisH434MaxMinDualHorizon	I_entropy_high_granularity	0.03271023985130861	0.06881027580328707	-0.04533218473019063	126		success
2026-05-26 00:28	HypothesisH481GoldenCrossPSAR_prmBASELINE_20260525_230111	HypothesisH481GoldenCrossPSAR	BASELINE	-0.0080665729682321	-0.2883013741169831	-0.020741330580281603	27		success
2026-05-26 00:28	HypothesisH481GoldenCrossPSAR_prmA_windows_short_20260525_230111	HypothesisH481GoldenCrossPSAR	A_windows_short	0.007381869174733824	0.05438970494771656	-0.052543464095299974	115		success
2026-05-26 00:28	HypothesisH481GoldenCrossPSAR_prmB_windows_long_20260525_230111	HypothesisH481GoldenCrossPSAR	B_windows_long	-0.0080665729682321	-0.2883013741169831	-0.020741330580281603	27		success
2026-05-26 00:28	HypothesisH481GoldenCrossPSAR_prmC_kronos_lookback_long_20260525_230111	HypothesisH481GoldenCrossPSAR	C_kronos_lookback_long	-0.0080665729682321	-0.2883013741169831	-0.020741330580281603	27		success
2026-05-26 00:28	HypothesisH481GoldenCrossPSAR_prmD_kronos_lookback_short_more_paths_20260525_230111	HypothesisH481GoldenCrossPSAR	D_kronos_lookback_short_more_paths	-0.0080665729682321	-0.2883013741169831	-0.020741330580281603	27		success
2026-05-26 00:28	HypothesisH481GoldenCrossPSAR_prmE_kronos_temp_low_20260525_230111	HypothesisH481GoldenCrossPSAR	E_kronos_temp_low	-0.0080665729682321	-0.2883013741169831	-0.020741330580281603	27		success
2026-05-26 00:28	HypothesisH481GoldenCrossPSAR_prmF_kronos_temp_high_20260525_230111	HypothesisH481GoldenCrossPSAR	F_kronos_temp_high	-0.0080665729682321	-0.2883013741169831	-0.020741330580281603	27		success
2026-05-26 00:28	HypothesisH481GoldenCrossPSAR_prmG_kronos_stride3_20260525_230111	HypothesisH481GoldenCrossPSAR	G_kronos_stride3	-0.0080665729682321	-0.2883013741169831	-0.020741330580281603	27		success
2026-05-26 00:28	HypothesisH481GoldenCrossPSAR_prmH_vol_regime_asymmetric_20260525_230111	HypothesisH481GoldenCrossPSAR	H_vol_regime_asymmetric	-0.027003500514341416	-0.4067238091488795	-0.0346647848345456	50		success
2026-05-26 00:28	HypothesisH481GoldenCrossPSAR_prmI_entropy_high_granularity_20260525_230111	HypothesisH481GoldenCrossPSAR	I_entropy_high_granularity	0.0056287977477460505	0.03560571978461858	-0.0310517992975482	75		success
2026-05-26 00:28	HypothesisH72AsymmetricRSIDrawdownShield_prmBASELINE_20260525_230111	HypothesisH72AsymmetricRSIDrawdownShield	BASELINE	0.016313173889770383	-0.21847735621271155	-0.053701550302194034	97		success
2026-05-26 00:28	HypothesisH72AsymmetricRSIDrawdownShield_prmA_windows_short_20260525_230111	HypothesisH72AsymmetricRSIDrawdownShield	A_windows_short	-0.014547100683027558	-0.48231581100268456	-0.06022986609435976	118		success
2026-05-26 00:28	HypothesisH72AsymmetricRSIDrawdownShield_prmB_windows_long_20260525_230111	HypothesisH72AsymmetricRSIDrawdownShield	B_windows_long	0.027902473980927045	-0.1091870595807062	-0.04565215526850985	124		success
